,0,1,2,predOp
883,I,PRP,O,O
884,love,VBP,O,B-verb.emotion
885,them,PRP,O,O
886,!,.,O,O
887,I,PRP,O,O
888,love…,VBP,O,B-verb.cognition
889,https,NNS,O,B-noun.person
890,:,:,O,O
891,//www,NN,O,B-noun.communication
892,.,.,O,O
893,instagram.com/p/Ba5CaXkgSrS/,NN,O,B-noun.cognition
894,Representante,NNP,O,B-noun.person
895,Intergaláctico,NNP,O,I-noun.person
896,#,#,O,O
897,LA,NNP,O,B-noun.communication
898,@,NNP,O,I-noun.communication
899,Regrann,NNP,O,I-noun.communication
900,from,IN,O,O
901,silvanajeyd,JJ,O,O
902,-,:,O,O
903,#,#,O,O
904,CreatureFromTheDeep,NNP,O,B-noun.person
905,#,#,O,O
906,Space,NNP,O,B-noun.communication
907,…,NNP,O,I-noun.communication
908,https,NN,O,I-noun.communication
909,:,:,O,O
910,//www,NN,O,B-noun.communication
911,.,.,O,O
912,instagram.com/p/Ba5CYphDyVk/,NN,O,B-noun.cognition
913,Autumn,NNP,O,B-noun.event
914,leaves,NNS,O,I-noun.event
915,and,CC,O,O
916,pumpkins,NNS,O,B-noun.person
917,please,VB,O,O
918,.,.,O,O
919,@,VB,O,B-verb.stative
920,jachincruz,JJ,O,O
921,@,NNP,O,B-noun.communication
922,Descanso,NNP,O,I-noun.communication
923,Gardens,NNP,O,I-noun.communication
924,https,NN,O,I-noun.communication
925,:,:,O,O
926,//www,NN,O,B-noun.communication
927,.,.,O,O
928,instagram.com/p/Ba5CabIB-lm/,NN,O,B-noun.cognition
929,GNAW,NNP,O,B-noun.location
930,.,.,O,O
931,#,#,O,O
932,campfloggnaw,JJ,O,O
933,#,#,O,O
934,losangeles,NNS,O,B-noun.artifact
935,#,#,O,O
936,cute,JJ,O,O
937,#,#,O,O
938,girl,NN,O,B-noun.person
939,@,NNP,O,I-noun.person
940,Los,NNP,O,I-noun.person
941,Angeles,NNP,O,I-noun.person
942,",",",",O,O
943,California,NNP,O,B-noun.person
944,https,NN,O,I-noun.person
945,:,:,O,O
946,//www,NN,O,B-noun.communication
947,.,.,O,O
948,instagram.com/p/Ba5CXwthq_g/,NN,O,B-noun.cognition
949,Starbucks,NNP,O,B-noun.communication
950,zombie,NNP,O,I-noun.communication
951,Frappuccino,NNP,O,I-noun.communication
952,perfect,JJ,O,O
953,right,NN,O,B-noun.time
954,before,IN,O,O
955,Halloween,NNP,O,B-noun.time
956,#,#,O,O
957,zombiefrappuccino,NN,O,B-noun.communication
958,#,#,O,O
959,halloween,JJ,O,O
960,…,JJ,O,O
961,https,NN,O,B-noun.communication
962,:,:,O,O
963,//www,NN,O,B-noun.communication
964,.,.,O,O
965,instagram.com/p/Ba5Cc2jHOMb/,NN,O,B-noun.cognition
966,Wear,IN,O,O
967,your,PRP$,O,O
968,cutest,NN,O,B-noun.act
969,or,CC,O,O
970,sexiest,JJS,O,O
971,pajamas,NN,O,B-noun.communication
972,(,(,O,O
973,onesie,UH,O,O
974,",",",",O,O
975,lingerie,JJ,O,O
976,",",",",O,O
977,robes,NNS,O,B-noun.artifact
978,",",",",O,O
979,etc,FW,O,O
980,.,.,O,O
981,),),O,O
982,tonight,NN,O,B-noun.time
983,at,IN,O,O
984,our,PRP$,O,O
985,Annual…,NNP,O,B-noun.communication
986,https,NN,O,I-noun.communication
987,:,:,O,O
988,//www,NN,O,B-noun.communication
989,.,.,O,O
990,instagram.com/p/Ba5CaMBDgNT/,NN,O,B-noun.cognition
991,Earlier,RBR,O,O
992,crash,NN,O,B-noun.communication
993,moved,VBD,O,B-verb.change
994,out,IN,O,O
995,of,IN,O,O
996,lanes,NNS,O,B-noun.communication
997,in,IN,O,O
998,#,#,O,O
999,Encino,NNP,O,B-noun.person
1000,on,IN,O,O
1001,US-101,NNP,O,B-noun.communication
1002,SB,NNP,O,I-noun.communication
1003,before,IN,O,O
1004,Haskell,NNP,O,B-noun.location
1005,Ave,NNP,O,I-noun.location
1006,",",",",O,O
1007,stopped,VBD,O,B-verb.contact
1008,traffic,NN,O,B-noun.person
1009,back,RB,O,O
1010,to,TO,O,O
1011,Tampa,NNP,O,B-noun.location
1012,Ave,NNP,O,I-noun.location
1013,",",",",O,O
1014,delay,NN,O,B-noun.time
1015,of,IN,O,O
1016,36,CD,O,O
1017,mins,NNS,O,B-noun.time
1018,#,#,O,O
1019,LAtraffic,NNP,O,B-noun.person
1020,Blurred,NNP,O,B-noun.location
1021,@,NNP,O,I-noun.location
1022,Los,NNP,O,I-noun.location
1023,Angeles,NNP,O,I-noun.location
1024,",",",",O,O
1025,California,NNP,O,B-noun.person
1026,https,NN,O,I-noun.person
1027,:,:,O,O
1028,//www,NN,O,B-noun.communication
1029,.,.,O,O
1030,instagram.com/p/Ba5CNKKn4CZ/,NN,O,B-noun.cognition
1031,#,#,O,O
1032,rockanne,NN,O,B-noun.communication
1033,#,#,O,O
1034,steampunkgirl,JJ,O,O
1035,#,#,O,O
1036,steampunk,JJ,O,O
1037,#,#,O,O
1038,godzilla,NN,O,B-noun.communication
1039,#,#,O,O
1040,lacomiccon2017,JJ,O,O
1041,#,#,O,O
1042,lacomiccon,JJ,O,O
1043,#,#,O,O
1044,stanleecomiccon,NN,O,B-noun.person
1045,…,JJ,O,O
1046,https,NN,O,B-noun.communication
1047,:,:,O,O
1048,//www,NN,O,B-noun.communication
1049,.,.,O,O
1050,instagram.com/p/Ba5CWhTF4DD/,NN,O,B-noun.cognition
1051,So,RB,O,O
1052,grateful,JJ,O,O
1053,for,IN,O,O
1054,those,DT,O,O
1055,who,WP,O,O
1056,take,VBP,O,B-verb.social
1057,this,DT,O,O
1058,journey,NN,O,B-noun.act
1059,with,IN,O,O
1060,me,PRP,O,O
1061,.,.,O,O
1062,#,#,O,O
1063,grateful,JJ,O,O
1064,#,#,O,O
1065,PeaceBeStillOnStage,NNP,O,B-noun.person
1066,@,VBD,O,B-verb.communication
1067,The,DT,O,O
1068,Lee…,NNP,O,B-noun.communication
1069,https,NN,O,I-noun.communication
1070,:,:,O,O
1071,//www,NN,O,B-noun.communication
1072,.,.,O,O
1073,instagram.com/p/Ba5CVS8j3_4/,NN,O,B-noun.cognition
1074,Just,RB,O,O
1075,another,DT,O,O
1076,sunset,NN,O,B-noun.state
1077,in,IN,O,O
1078,SoCal,NNP,O,B-noun.location
1079,.,.,O,O
1080,@,VB,O,B-verb.cognition
1081,Santa,NNP,O,B-noun.person
1082,Monica,NNP,O,I-noun.person
1083,",",",",O,O
1084,California,NNP,O,B-noun.person
1085,https,NN,O,I-noun.person
1086,:,:,O,O
1087,//www,NN,O,B-noun.communication
1088,.,.,O,O
1089,instagram.com/p/Ba5BxL0gbP7/,NN,O,B-noun.cognition
1090,BRAND,NNP,O,B-noun.communication
1091,NEW,NNP,O,I-noun.communication
1092,UnCOVERED,NNP,O,I-noun.communication
1093,video,NN,O,I-noun.communication
1094,coming,VBG,O,B-verb.change
1095,this,DT,O,O
1096,week,NN,O,B-noun.time
1097,!,.,O,O
1098,I,PRP,O,O
1099,got,VBD,O,B-verb.possession
1100,inspired,VBN,O,B-verb.competition
1101,after,IN,O,O
1102,finally,RB,O,O
1103,seeing,VBG,O,B-verb.creation
1104,@,NNP,O,B-noun.artifact
1105,hamiltonmusical,JJ,O,O
1106,…,NN,O,B-noun.cognition
1107,https,NN,O,I-noun.cognition
1108,:,:,O,O
1109,//www,NN,O,B-noun.communication
1110,.,.,O,O
1111,instagram.com/p/Ba5CGeFnfOD/,NN,O,B-noun.cognition
1112,Possibly,RB,O,O
1113,the,DT,O,O
1114,best,JJS,O,O
1115,news,NN,O,B-noun.communication
1116,I,PRP,O,O
1117,could,MD,O,O
1118,ever,RB,O,O
1119,wake,VB,O,B-verb.social
1120,up,RP,O,O
1121,to,TO,O,O
1122,today,NN,O,B-noun.time
1123,",",",",O,O
1124,is,VBZ,O,B-verb.stative
1125,one,CD,O,O
1126,of,IN,O,O
1127,a,DT,O,O
1128,cyclist,JJ,O,O
1129,friend,NN,O,B-noun.person
1130,of,IN,O,O
1131,mine,JJ,O,O
1132,in…,NN,O,B-noun.cognition
1133,https,NN,O,I-noun.cognition
1134,:,:,O,O
1135,//www,NN,O,B-noun.communication
1136,.,.,O,O
1137,instagram.com/p/Ba5CPRxg42T/,NN,O,B-noun.cognition
1138,U,NNP,O,B-noun.group
1139,N,NNP,O,I-noun.group
1140,D,NNP,O,I-noun.group
1141,Ξ,NNP,O,I-noun.group
1142,R,NNP,O,I-noun.group
1143,Ξ,NNP,O,I-noun.group
1144,Υ,NNP,O,I-noun.group
1145,Ξ,NNP,O,I-noun.group
1146,S,NNP,O,I-noun.group
1147,Innovative,NNP,O,I-noun.group
1148,under,IN,O,O
1149,eye,NN,O,B-noun.act
1150,treatment,NN,O,I-noun.act
1151,for,IN,O,O
1152,the,DT,O,O
1153,management,NN,O,B-noun.artifact
1154,of,IN,O,O
1155,under,IN,O,O
1156,way,NN,O,B-noun.attribute
1157,eye,NN,O,B-noun.act
1158,bags.…,NN,O,I-noun.act
1159,https,NN,O,I-noun.act
1160,:,:,O,O
1161,//www,NN,O,B-noun.communication
1162,.,.,O,O
1163,instagram.com/p/Ba5CS82Hkr0/,NN,O,B-noun.cognition
1164,raPunZel,NN,O,O
1165,...,:,O,O
1166,yes,VBZ,O,B-verb.cognition
1167,it,PRP,O,O
1168,'s,VBZ,O,B-verb.stative
1169,alllll,JJ,O,O
1170,her,PRP$,O,O
1171,hair,NN,O,B-noun.body
1172,!,.,O,O
1173,#,#,O,O
1174,beautybydee,JJ,O,O
1175,@,NNS,O,B-noun.time
1176,Make,VBP,O,B-verb.change
1177,Up,RP,O,O
1178,by,IN,O,O
1179,Lilit,NNP,O,B-noun.person
1180,https,NN,O,I-noun.person
1181,:,:,O,O
1182,//www,NN,O,B-noun.communication
1183,.,.,O,O
1184,instagram.com/p/Ba5CQ5wD0VZ/,NN,O,B-noun.cognition
1185,Got,NNP,O,B-noun.person
1186,to,TO,O,O
1187,meet,VB,O,B-verb.social
1188,francisbaconpants,NNS,O,B-noun.artifact
1189,today,NN,O,B-noun.time
1190,",",",",O,O
1191,it,PRP,O,O
1192,feels,VBZ,O,B-verb.cognition
1193,like,IN,O,O
1194,a,DT,O,O
1195,huge,JJ,O,O
1196,honor,NN,O,B-noun.communication
1197,#,#,O,O
1198,losangeles,NNS,O,B-noun.artifact
1199,#,#,O,O
1200,petpig,NN,O,B-noun.act
1201,@,NNP,O,I-noun.act
1202,In…,NNP,O,I-noun.act
1203,https,NN,O,I-noun.act
1204,:,:,O,O
1205,//www,NN,O,B-noun.communication
1206,.,.,O,O
1207,instagram.com/p/Ba5CO8CHL-b/,NN,O,B-noun.cognition
1208,You,PRP,O,O
1209,'re,VBP,O,B-verb.stative
1210,like,IN,O,O
1211,the,DT,O,O
1212,sweetest,JJS,O,O
1213,drug,NN,O,B-noun.act
1214,@,NNP,O,I-noun.act
1215,Los,NNP,O,I-noun.act
1216,Angeles,NNP,O,I-noun.act
1217,",",",",O,O
1218,California,NNP,O,B-noun.person
1219,https,NN,O,I-noun.person
1220,:,:,O,O
1221,//www,NN,O,B-noun.communication
1222,.,.,O,O
1223,instagram.com/p/Ba5CNAkjpC3/,NN,O,B-noun.cognition
1224,Here,RB,O,O
1225,are,VBP,O,B-verb.stative
1226,my,PRP$,O,O
1227,picks,NNS,O,B-noun.communication
1228,for,IN,O,O
1229,my,PRP$,O,O
1230,second,JJ,O,O
1231,edition,NN,O,B-noun.state
1232,of,IN,O,O
1233,my,PRP$,O,O
1234,Zine,NNP,O,B-noun.communication
1235,Reads,NNP,O,I-noun.communication
1236,/,NNP,O,I-noun.communication
1237,Reviews,NNP,O,I-noun.communication
1238,",",",",O,O
1239,picking,VBG,O,B-verb.possession
1240,up,RP,O,O
1241,a,DT,O,O
1242,few,JJ,O,O
1243,random…,NN,O,B-noun.cognition
1244,https,NN,O,I-noun.cognition
1245,:,:,O,O
1246,//www,NN,O,B-noun.communication
1247,.,.,O,O
1248,instagram.com/p/Ba5CMVvlcoO/,NN,O,B-noun.cognition
1249,Day,NNP,O,B-noun.time
1250,303,CD,O,O
1251,-,:,O,O
1252,That,IN,O,O
1253,feeling,VBG,O,B-verb.emotion
1254,when,WRB,O,O
1255,it,PRP,O,O
1256,’,VBZ,O,B-verb.stative
1257,s,PRP,O,O
1258,a,DT,O,O
1259,Monday,NNP,O,B-noun.time
1260,AND,NNP,O,I-noun.time
1261,cloudy,NN,O,I-noun.time
1262,in,IN,O,O
1263,LA,NNP,O,B-noun.location
1264,.,.,O,O
1265,Another,DT,O,O
1266,frame,NN,O,B-noun.act
1267,from,IN,O,O
1268,the,DT,O,O
1269,fun,NN,O,B-noun.act
1270,short,JJ,O,O
1271,I…,NNP,O,B-noun.person
1272,https,NN,O,I-noun.person
1273,:,:,O,O
1274,//www,NN,O,B-noun.communication
1275,.,.,O,O
1276,instagram.com/p/Ba5B-v1n1eF/,NN,O,B-noun.cognition
1277,#,#,O,O
1278,driipgang,NN,O,B-noun.communication
1279,#,#,O,O
1280,weeverywhereyouneverthere,RB,O,O
1281,#,#,O,O
1282,LA,NNP,O,B-noun.location
1283,#,#,O,O
1284,Dodgers,NNP,O,B-noun.person
1285,#,#,O,O
1286,WorldSeries,NNP,O,B-noun.act
1287,@,NNP,O,I-noun.act
1288,Dodger,NNP,O,I-noun.act
1289,Stadium,NNP,O,I-noun.act
1290,https,NN,O,I-noun.act
1291,:,:,O,O
1292,//www,NN,O,B-noun.communication
1293,.,.,O,O
1294,instagram.com/p/Ba5CI2ZjZ-l/,NN,O,B-noun.cognition
1295,@,JJ,O,O
1296,Santa,NNP,O,B-noun.person
1297,Monica,NNP,O,I-noun.person
1298,",",",",O,O
1299,California,NNP,O,B-noun.person
1300,https,NN,O,I-noun.person
1301,:,:,O,O
1302,//www,NN,O,B-noun.communication
1303,.,.,O,O
1304,instagram.com/p/Ba5CIz7nFEb/,NN,O,B-noun.cognition
1305,Ready,JJ,O,O
1306,to,TO,O,O
1307,be,VB,O,B-verb.stative
1308,spooked,VBN,O,B-verb.communication
1309,at,IN,O,O
1310,#,#,O,O
1311,DWTS,NNP,O,B-noun.artifact
1312,today,NN,O,B-noun.time
1313,with,IN,O,O
1314,my,PRP$,O,O
1315,boo,NN,O,B-noun.body
1316,@,JJ,O,O
1317,selitaebanks,NNS,O,B-noun.communication
1318,!,.,O,O
1319,!,.,O,O
1320,#,#,O,O
1321,Halloween,NNP,O,B-noun.person
1322,@,NNP,O,I-noun.person
1323,Dancing,NNP,O,I-noun.person
1324,with,IN,O,O
1325,the…,JJ,O,O
1326,https,NN,O,B-noun.communication
1327,:,:,O,O
1328,//www,NN,O,B-noun.communication
1329,.,.,O,O
1330,instagram.com/p/Ba5CHWeFiZ5/,NN,O,B-noun.cognition
1331,#,#,O,O
1332,CampFlogGnaw,NNP,O,B-noun.act
1333,@,NNP,O,I-noun.act
1334,Los,NNP,O,I-noun.act
1335,Angeles,NNP,O,I-noun.act
1336,Memorial,NNP,O,I-noun.act
1337,Coliseum,NNP,O,I-noun.act
1338,https,NN,O,I-noun.act
1339,:,:,O,O
1340,//www,NN,O,B-noun.communication
1341,.,.,O,O
1342,instagram.com/p/Ba5CDmXn6NB/,NN,O,B-noun.cognition
1343,Hmmm,NNP,O,B-noun.event
1344,duas,NN,O,I-noun.event
1345,coisas,NN,O,I-noun.event
1346,que,NN,O,I-noun.event
1347,amo,NN,O,I-noun.event
1348,@,NNP,O,I-noun.event
1349,flaviacharallo_,NN,O,I-noun.event
1350,e,NN,O,I-noun.event
1351,@,NNP,O,I-noun.event
1352,dirt_dog_la,NN,O,I-noun.event
1353,em,NN,O,I-noun.event
1354,Dirt,NNP,O,I-noun.event
1355,Dog,NNP,O,I-noun.event
1356,https,NN,O,I-noun.event
1357,:,:,O,O
1358,//www,NN,O,B-noun.communication
1359,.,.,O,O
1360,instagram.com/p/Ba5Bv4EBRc6/,NN,O,B-noun.cognition
1361,Just,RB,O,O
1362,saw,VBD,O,B-verb.perception
1363,one,CD,O,O
1364,of,IN,O,O
1365,my,PRP$,O,O
1366,The,DT,O,O
1367,Birds,NNPS,O,B-noun.communication
1368,'','',O,O
1369,prints,NNS,O,B-noun.communication
1370,on,IN,O,O
1371,Meg,NNP,O,B-noun.location
1372,DeLacy,NNP,O,I-noun.location
1373,'s,POS,O,O
1374,Insta,NNP,O,B-noun.location
1375,!,.,O,O
1376,#,#,O,O
1377,Repost,NNP,O,B-noun.communication
1378,@,NNP,O,I-noun.communication
1379,megdelacy,NN,O,I-noun.communication
1380,with…,NN,O,I-noun.communication
1381,https,NN,O,I-noun.communication
1382,:,:,O,O
1383,//www,NN,O,B-noun.communication
1384,.,.,O,O
1385,instagram.com/p/Ba5CBXpncjK/,NN,O,B-noun.cognition
1386,'','',O,O
1387,Teamwork,NN,O,B-noun.act
1388,makes,VBZ,O,B-verb.stative
1389,the,DT,O,O
1390,dream,NN,O,B-noun.communication
1391,work,NN,O,I-noun.communication
1392,#,#,O,O
1393,pumpkincarvingcontest,RB,O,O
1394,#,#,O,O
1395,winners,NNS,O,B-noun.person
1396,#,#,O,O
1397,halloween,JJ,O,O
1398,#,#,O,O
1399,ilovemyjob,JJ,O,O
1400,@,NNP,O,B-noun.communication
1401,…,NNP,O,I-noun.communication
1402,https,NN,O,I-noun.communication
1403,:,:,O,O
1404,//www,NN,O,B-noun.communication
1405,.,.,O,O
1406,instagram.com/p/Ba5B-q8HCnl/,NN,O,B-noun.cognition
1407,#,#,O,O
1408,DTLA,NNP,O,B-noun.person
1409,#,#,O,O
1410,RedLineDTLA,NNP,O,B-noun.person
1411,pic.twitter.com/RiSW7CNlgk,NN,O,I-noun.person
1412,Even,RB,O,O
1413,tho,VB,O,B-verb.cognition
1414,it,PRP,O,O
1415,has,VBZ,O,B-verb.possession
1416,a,DT,O,O
1417,price,NN,O,B-noun.artifact
1418,tag,NN,O,I-noun.artifact
1419,some,DT,O,O
1420,art,NN,O,B-noun.artifact
1421,is,VBZ,O,B-verb.stative
1422,actually,RB,O,O
1423,priceless,JJ,O,O
1424,#,#,O,O
1425,respecttheartist,JJ,O,O
1426,#,#,O,O
1427,losangeles,NNS,O,B-noun.artifact
1428,…,VBP,O,O
1429,https,NN,O,B-noun.person
1430,:,:,O,O
1431,//www,NN,O,B-noun.communication
1432,.,.,O,O
1433,instagram.com/p/Ba5B9VIhN2K/,NN,O,B-noun.cognition
1434,I,PRP,O,O
1435,'m,VBP,O,B-verb.stative
1436,at,IN,O,O
1437,Why,WRB,O,O
1438,Thirsty,NNP,O,B-noun.person
1439,in,IN,O,O
1440,San,NNP,O,B-noun.location
1441,Gabriel,NNP,O,I-noun.location
1442,",",",",O,O
1443,CA,NNP,O,B-noun.person
1444,https,NN,O,I-noun.person
1445,:,:,O,O
1446,//www,NN,O,B-noun.communication
1447,.,.,O,O
1448,swarmapp.com/c/4wmP0mXBqxy,NN,O,B-noun.cognition
1449,Just,RB,O,O
1450,wanted,VBN,O,O
1451,to,TO,O,O
1452,give,VB,O,B-verb.possession
1453,some,DT,O,O
1454,of,IN,O,O
1455,my,PRP$,O,O
1456,#,#,O,O
1457,followers,NNS,O,B-noun.person
1458,and,CC,O,O
1459,#,#,O,O
1460,friends,VBZ,O,B-verb.stative
1461,a,DT,O,O
1462,heads,NNS,O,B-noun.artifact
1463,up,RP,O,O
1464,on,IN,O,O
1465,my,PRP$,O,O
1466,good,JJ,O,O
1467,friend,NN,O,B-noun.person
1468,'s,POS,O,O
1469,project,NN,O,B-noun.artifact
1470,he…,VBZ,O,B-verb.perception
1471,https,NN,O,B-noun.communication
1472,:,:,O,O
1473,//www,NN,O,B-noun.communication
1474,.,.,O,O
1475,instagram.com/p/Ba5B1lWlBdg/,NN,O,B-noun.cognition
1476,A,DT,O,O
1477,crash,NN,O,B-noun.act
1478,has,VBZ,O,B-verb.possession
1479,the,DT,O,O
1480,two,CD,O,O
1481,left,VBD,O,B-verb.cognition
1482,lanes,NNS,O,B-noun.artifact
1483,blocked,VBN,O,O
1484,.,.,O,O
1485,in,IN,O,O
1486,#,#,O,O
1487,Encino,NNP,O,B-noun.person
1488,on,IN,O,O
1489,US-101,NNP,O,B-noun.communication
1490,SB,NNP,O,I-noun.communication
1491,before,IN,O,O
1492,Haskell,NNP,O,B-noun.location
1493,Ave,NNP,O,I-noun.location
1494,",",",",O,O
1495,stopped,VBD,O,B-verb.contact
1496,traffic,NN,O,B-noun.person
1497,back,RB,O,O
1498,to,TO,O,O
1499,Tampa,NNP,O,B-noun.location
1500,Ave,NNP,O,I-noun.location
1501,",",",",O,O
1502,delay,NN,O,B-noun.time
1503,of,IN,O,O
1504,36,CD,O,O
1505,mins,NNS,O,B-noun.time
1506,#,#,O,O
1507,beeroclock,NN,O,B-noun.person
1508,(,(,O,O
1509,@,JJ,O,O
1510,38,CD,O,O
1511,Degrees,NNP,O,B-noun.location
1512,Ale,NNP,O,I-noun.location
1513,House,NNP,O,I-noun.location
1514,and,CC,O,O
1515,Grill,NNP,O,B-noun.person
1516,-,:,O,O
1517,@,NN,O,B-noun.time
1518,38degrees_la,CD,O,O
1519,in,IN,O,O
1520,Alhambra,NNP,O,B-noun.location
1521,",",",",O,O
1522,CA,NNP,O,B-noun.person
1523,),),O,O
1524,https,NN,O,B-noun.communication
1525,:,:,O,O
1526,//www,NN,O,B-noun.communication
1527,.,.,O,O
1528,swarmapp.com/c/1qU2Ih9qpv1,NN,O,B-noun.person
1529,pic.twitter.com/3HSyk96d7V,NN,O,I-noun.person
1530,They,PRP,O,O
1531,make,VBP,O,B-verb.social
1532,me,PRP,O,O
1533,complete,JJ,O,O
1534,#,#,O,O
1535,positivevibes,NNS,O,O
1536,Mr.King,VBG,O,B-verb.change
1537,#,#,O,O
1538,sunday,JJ,O,O
1539,#,#,O,O
1540,sundayvibes,JJ,O,O
1541,#,#,O,O
1542,family,NN,O,B-noun.group
1543,#,#,O,O
1544,happy,JJ,O,O
1545,#,#,O,O
1546,blessed,VBN,O,B-verb.cognition
1547,…,JJ,O,O
1548,https,NN,O,B-noun.communication
1549,:,:,O,O
1550,//www,NN,O,B-noun.communication
1551,.,.,O,O
1552,instagram.com/p/Ba5BzIujLQ-/,NN,O,B-noun.cognition
1553,#,#,O,O
1554,rockanne,NN,O,B-noun.communication
1555,#,#,O,O
1556,lacomiccon,JJ,O,O
1557,#,#,O,O
1558,lacomiccon2017,JJ,O,O
1559,#,#,O,O
1560,stanleecomiccon,JJ,O,O
1561,#,#,O,O
1562,stanleecomikaze,JJ,O,O
1563,#,#,O,O
1564,spiderman,JJ,O,O
1565,#,#,O,O
1566,batman,NN,O,B-noun.person
1567,…,VBZ,O,B-verb.perception
1568,https,NN,O,B-noun.communication
1569,:,:,O,O
1570,//www,NN,O,B-noun.communication
1571,.,.,O,O
1572,instagram.com/p/Ba5BxxpFFwn/,NN,O,B-noun.cognition
1573,I,PRP,O,O
1574,sometimes,RB,O,O
1575,find,VBP,O,B-verb.cognition
1576,myself,PRP,O,O
1577,feeling,VBG,O,B-verb.emotion
1578,like,IN,O,O
1579,the,DT,O,O
1580,song,NN,O,B-noun.communication
1581,lyrics,NNS,O,I-noun.communication
1582,above,IN,O,O
1583,.,.,O,O
1584,Completely,RB,O,O
1585,invisible,JJ,O,O
1586,to,TO,O,O
1587,the,DT,O,O
1588,world…,NN,O,B-noun.act
1589,https,NN,O,I-noun.act
1590,:,:,O,O
1591,//www,NN,O,B-noun.communication
1592,.,.,O,O
1593,instagram.com/p/Ba5BxDnH7ZF/,NN,O,B-noun.cognition
1594,Someone,NN,O,B-noun.person
1595,please,NN,O,I-noun.person
1596,tell,VB,O,B-verb.communication
1597,me,PRP,O,O
1598,I,PRP,O,O
1599,'m,VBP,O,B-verb.stative
1600,not,RB,O,O
1601,the,DT,O,O
1602,only,JJ,O,O
1603,one,CD,O,O
1604,obsessed,VBN,O,B-verb.social
1605,with,IN,O,O
1606,@,NNP,O,B-noun.person
1607,TheNickBox,NNP,O,I-noun.person
1608,I,PRP,O,O
1609,look,VBP,O,B-verb.perception
1610,forward,RB,O,O
1611,to,TO,O,O
1612,every…,VB,O,B-verb.perception
1613,https,NN,O,B-noun.communication
1614,:,:,O,O
1615,//www,NN,O,B-noun.communication
1616,.,.,O,O
1617,instagram.com/p/Ba5BwrvAzu0/,NN,O,B-noun.cognition
1618,Jurassic,NNP,O,B-noun.person
1619,Park,NNP,O,I-noun.person
1620,.,.,O,O
1621,Jurassic,NNP,O,B-noun.communication
1622,Park,NNP,O,I-noun.communication
1623,...,:,O,O
1624,at,IN,O,O
1625,night,NN,O,B-noun.time
1626,.,.,O,O
1627,#,#,O,O
1628,jurassicpark,NN,O,B-noun.communication
1629,#,#,O,O
1630,hollywoodhorrornights,NNS,O,B-noun.act
1631,…,VBP,O,I-noun.act
1632,https,NN,O,I-noun.act
1633,:,:,O,O
1634,//www,NN,O,B-noun.communication
1635,.,.,O,O
1636,instagram.com/p/Ba5BwHgD8QA/,NN,O,B-noun.cognition
1637,DON,NNP,O,B-noun.group
1638,’,NNP,O,I-noun.group
1639,T,NNP,O,I-noun.group
1640,MISS,NNP,O,I-noun.group
1641,TONIGHT,NNP,O,B-noun.time
1642,at,IN,O,O
1643,8pm,CD,O,O
1644,!,.,O,O
1645,!,.,O,O
1646,OR,CC,O,O
1647,ELSE,NNP,O,O
1648,...,:,O,O
1649,@,VBP,O,O
1650,Minstrelstv,NNP,O,B-noun.person
1651,https,NN,O,I-noun.person
1652,:,:,O,O
1653,//www,NN,O,B-noun.communication
1654,.,.,O,O
1655,instagram.com/p/Ba5BrGmFhFn/,NN,O,B-noun.cognition
1656,My,PRP$,O,O
1657,liddo,NN,O,B-noun.person
1658,Pumpkin,NNP,O,I-noun.person
1659,Princess,NNP,O,I-noun.person
1660,#,#,O,O
1661,pumpkinpatch,NN,O,B-noun.person
1662,#,#,O,O
1663,princess,NN,O,B-noun.act
1664,@,NN,O,I-noun.act
1665,Tapia,NNP,O,I-noun.act
1666,Bros.,NNP,O,I-noun.act
1667,Farm,NNP,O,I-noun.act
1668,https,NN,O,I-noun.act
1669,:,:,O,O
1670,//www,NN,O,B-noun.communication
1671,.,.,O,O
1672,instagram.com/p/Ba5Bup2g8qo/,NN,O,B-noun.cognition
1673,Back,RB,O,O
1674,in,IN,O,O
1675,LA,NNP,O,B-noun.location
1676,!,.,O,O
1677,!,.,O,O
1678,(,(,O,O
1679,@,JJ,O,O
1680,Los,NNP,O,B-noun.communication
1681,Angeles,NNP,O,I-noun.communication
1682,International,NNP,O,I-noun.communication
1683,Airport,NNP,O,I-noun.communication
1684,-,:,O,O
1685,@,NN,O,B-noun.act
1686,flylaxairport,NN,O,I-noun.act
1687,in,IN,O,O
1688,Los,NNP,O,B-noun.location
1689,Angeles,NNP,O,I-noun.location
1690,",",",",O,O
1691,CA,NNP,O,B-noun.person
1692,),),O,O
1693,https,NN,O,B-noun.communication
1694,:,:,O,O
1695,//www,NN,O,B-noun.communication
1696,.,.,O,O
1697,swarmapp.com/c/b7duozLHSeD,NN,O,B-noun.cognition
1698,I,PRP,O,O
1699,'m,VBP,O,B-verb.stative
1700,at,IN,O,O
1701,Jimmy,NNP,O,B-noun.location
1702,John,NNP,O,I-noun.location
1703,'s,POS,O,O
1704,in,IN,O,O
1705,Azusa,NNP,O,B-noun.location
1706,",",",",O,O
1707,CA,NNP,O,B-noun.person
1708,https,NN,O,I-noun.person
1709,:,:,O,O
1710,//www,NN,O,B-noun.communication
1711,.,.,O,O
1712,swarmapp.com/c/0lNbLRP6sNt,NN,O,B-noun.cognition
1713,scrunchie,NN,O,B-noun.communication
1714,&,CC,O,O
1715,a,DT,O,O
