,0,1,2,predOp
16089,Fame,NNP,O,B-noun.communication
16090,(,(,O,O
16091,Exclusive,NNP,O,B-verb.stative
16092,),),O,O
16093,|,FW,O,O
16094,Entertainment,NNP,O,B-noun.time
16095,Tonight,NNP,O,B-noun.time
16096,http,NN,O,I-noun.time
16097,:,:,O,O
16098,//,NN,O,B-noun.act
16099,et.tv/2FZU3QE,NN,O,I-noun.act
16100,RuPaul,NNP,O,B-noun.person
16101,honored,VBD,O,B-verb.change
16102,on,IN,O,O
16103,the,DT,O,O
16104,Hollywood,NNP,O,B-noun.communication
16105,Walk,NNP,O,I-noun.communication
16106,of,IN,O,O
16107,Fame,NNP,O,B-noun.communication
16108,:,:,O,O
16109,http,NN,O,B-noun.communication
16110,:,:,O,O
16111,//,NN,O,B-noun.act
16112,on.nbcdfw.com/J00QeJF,NN,O,I-noun.act
16113,RuPaul,NNP,O,B-noun.person
16114,Serves,VBZ,O,B-verb.communication
16115,Up,RP,O,O
16116,Inspiration,NNP,O,B-noun.person
16117,at,IN,O,O
16118,Hollywood,NNP,O,B-noun.location
16119,Walk,NNP,O,I-noun.location
16120,of,IN,O,O
16121,Fame,NNP,O,B-noun.act
16122,Ceremony,NNP,O,I-noun.act
16123,http,NN,O,I-noun.act
16124,:,:,O,O
16125,//www,NN,O,B-noun.communication
16126,.,.,O,O
16127,eonline.com/news/921288/ru,VB,O,B-verb.stative
16128,paul-serves-up-inspiration-at-hollywood-walk-of-fame-ceremony,JJ,O,O
16129,…,NNP,O,B-noun.time
16130,via,IN,O,O
16131,@,NNP,O,B-noun.communication
16132,enews,NNS,O,I-noun.communication
16133,RuPaul,NNP,O,B-noun.person
16134,honored,VBD,O,B-verb.social
16135,with,IN,O,O
16136,Hollywood,NNP,O,B-noun.person
16137,Walk,NNP,O,I-noun.person
16138,of,IN,O,O
16139,Fame,NNP,O,B-noun.communication
16140,star,NNP,O,I-noun.communication
16141,-,:,O,O
16142,Drag,NNP,O,B-noun.artifact
16143,queen,NN,O,I-noun.artifact
16144,and,CC,O,O
16145,television,NN,O,B-noun.person
16146,personality,NN,O,I-noun.person
16147,RuPaul,NNP,O,I-noun.person
16148,receives,VBZ,O,B-verb.communication
16149,the,DT,O,O
16150,"2,631st",CD,O,O
16151,star,NN,O,B-noun.time
16152,on,IN,O,O
16153,the,DT,O,O
16154,Hollywood,NNP,O,B-noun.communication
16155,Walk,NNP,O,I-noun.communication
16156,of,IN,O,O
16157,Fame,NNP,O,B-noun.food
16158,.,.,O,O
16159,http,NN,O,B-noun.communication
16160,:,:,O,O
16161,//,NN,O,B-noun.act
16162,ow.ly/G15V50gT5ck,NN,O,I-noun.act
16163,RuPaul,NNP,O,B-noun.person
16164,gets,VBZ,O,B-verb.motion
16165,star,NN,O,B-noun.state
16166,on,IN,O,O
16167,Hollywood,NNP,O,B-noun.communication
16168,Walk,NNP,O,I-noun.communication
16169,of,IN,O,O
16170,Fame,NNP,O,B-noun.location
16171,-,:,O,O
16172,FOX,NNP,O,B-noun.communication
16173,11,CD,O,O
16174,Los,NNP,O,B-noun.communication
16175,Angeles,NNP,O,I-noun.communication
16176,#,#,O,O
16177,rupaul,NN,O,B-noun.person
16178,https,NN,O,I-noun.person
16179,:,:,O,O
16180,//,JJ,O,O
16181,dragplus.com/post/id/433745,NN,O,B-noun.time
16182,01,CD,O,O
16183,…,NN,O,B-noun.time
16184,On,IN,O,O
16185,our,PRP$,O,O
16186,YouTube,NN,O,B-noun.communication
16187,:,:,O,O
16188,Jane,NNP,O,B-noun.group
16189,Fonda,NNP,O,I-noun.group
16190,intro,NN,O,I-noun.group
16191,RuPaul,NNP,O,I-noun.group
16192,Star,NNP,O,I-noun.group
16193,Hollywood,NNP,O,I-noun.group
16194,Walk,NNP,O,I-noun.group
16195,Of,IN,O,O
16196,Fame,NNP,O,B-noun.time
16197,2018,CD,O,O
16198,https,NN,O,B-noun.time
16199,:,:,O,O
16200,//,NN,O,B-noun.act
16201,youtu.be/_W6A2VaWjPg,NN,O,I-noun.act
16202,RuPaul,NNP,O,B-noun.person
16203,Serves,VBZ,O,B-verb.communication
16204,Up,RP,O,O
16205,Inspiration,NNP,O,B-noun.person
16206,at,IN,O,O
16207,Hollywood,NNP,O,B-noun.location
16208,Walk,NNP,O,I-noun.location
16209,of,IN,O,O
16210,Fame,NNP,O,B-noun.act
16211,Ceremony,NNP,O,I-noun.act
16212,https,NN,O,I-noun.act
16213,:,:,O,O
16214,//,NN,O,B-noun.act
16215,goo.gl/vLqgXG,NN,O,I-noun.act
16216,OMG,NNP,O,B-noun.communication
16217,@,NNP,O,I-noun.communication
16218,RuPaul,NNP,O,I-noun.communication
16219,already,RB,O,O
16220,has,VBZ,O,B-verb.possession
16221,a,DT,O,O
16222,star,NN,O,B-noun.artifact
16223,in,IN,O,O
16224,the,DT,O,O
16225,hollywood,NN,O,B-noun.act
16226,walk,NN,O,I-noun.act
16227,of,IN,O,O
16228,fame,NN,O,B-noun.act
16229,so,RB,O,O
16230,happy,JJ,O,O
16231,for,IN,O,O
16232,you,PRP,O,O
16233,queen,VBP,O,B-verb.stative
16234,!,.,O,O
16235,!,.,O,O
16236,Jajajajaja,NNP,O,B-noun.event
16237,soy,NN,O,I-noun.event
16238,tan,NN,O,I-noun.event
16239,homo,NN,O,I-noun.event
16240,que,NN,O,I-noun.event
16241,llore,RBR,O,O
16242,con,NN,O,B-noun.communication
16243,el,FW,O,O
16244,speech,NN,O,B-noun.communication
16245,de,IN,O,O
16246,RuPaul,NNP,O,B-noun.artifact
16247,cuando,NN,O,I-noun.artifact
16248,le,NN,O,I-noun.artifact
16249,dieron,NN,O,I-noun.artifact
16250,su,NN,O,I-noun.artifact
16251,estrella,NN,O,I-noun.artifact
16252,en,IN,O,O
16253,el,FW,O,O
16254,Hollywood,NNP,O,B-noun.person
16255,Walk,NNP,O,I-noun.person
16256,of,IN,O,O
16257,Fame,NNP,O,B-noun.artifact
16258,ME,NNP,O,I-noun.artifact
16259,QUIERO,NNP,O,I-noun.artifact
16260,MUCHO,NNP,O,I-noun.artifact
16261,Lynda,NNP,O,B-noun.person
16262,Carter,NNP,O,I-noun.person
16263,is,VBZ,O,B-verb.stative
16264,finally,RB,O,O
16265,getting,VBG,O,B-verb.possession
16266,her,PRP$,O,O
16267,star,NN,O,B-noun.artifact
16268,on,IN,O,O
16269,the,DT,O,O
16270,Hollywood,NNP,O,B-noun.communication
16271,Walk,NNP,O,I-noun.communication
16272,of,IN,O,O
16273,Fame,NNP,O,B-noun.act
16274,https,NN,O,I-noun.act
16275,:,:,O,O
16276,//,NN,O,B-noun.act
16277,fb.me/1PFn3kmHU,NN,O,I-noun.act
16278,#,#,O,O
16279,Repost,NNP,O,B-noun.person
16280,#,#,O,O
16281,Rupaul,NNP,O,B-noun.person
16282,honored,VBD,O,B-verb.competition
16283,as,IN,O,O
16284,first,JJ,O,O
16285,#,#,O,O
16286,dragqueen,NN,O,O
16287,to,TO,O,O
16288,get,VB,O,B-verb.possession
16289,star,NN,O,B-noun.artifact
16290,on,IN,O,O
16291,#,#,O,O
16292,Hollywood,NNP,O,B-noun.person
16293,walk,NN,O,I-noun.person
16294,of,IN,O,O
16295,fame,NN,O,B-noun.act
16296,.…,NNP,O,I-noun.act
16297,https,NN,O,I-noun.act
16298,:,:,O,O
16299,//www,NN,O,B-noun.communication
16300,.,.,O,O
16301,instagram.com/p/BgaHH3il22N/,NN,O,B-noun.cognition
16302,Emmy,NNP,O,B-noun.location
16303,Winner,NNP,O,I-noun.location
16304,RuPaul,NNP,O,I-noun.location
16305,Gets,NNP,O,I-noun.location
16306,Hollywood,NNP,O,I-noun.location
16307,Walk,NNP,O,I-noun.location
16308,Of,IN,O,O
16309,Fame,NNP,O,B-noun.act
16310,Star,NNP,O,I-noun.act
16311,Today,NNP,O,B-noun.time
16312,-,:,O,O
16313,http,NN,O,B-noun.communication
16314,:,:,O,O
16315,//,JJ,O,O
16316,goo.gl/alerts/Fs9S1,NN,O,B-noun.communication
16317,#,#,O,O
16318,Emmy,NNP,O,B-noun.person
16319,#,#,O,O
16320,Winner,NNP,O,B-noun.person
16321,#,#,O,O
16322,RuPaul,NNP,O,B-noun.person
16323,#,#,O,O
16324,Gets,NNP,O,B-noun.person
16325,#,#,O,O
16326,Hollywood,NNP,O,B-noun.person
16327,#,#,O,O
16328,WalkOfFame,NNP,O,B-noun.person
16329,#,#,O,O
16330,Star,NNP,O,B-noun.person
16331,#,#,O,O
16332,Today,NNP,O,B-noun.time
16333,#,#,O,O
16334,LAWestMedia,NNP,O,B-noun.person
16335,.com,NN,O,I-noun.person
16336,RuPaul,NNP,O,B-noun.person
16337,Serves,VBZ,O,B-verb.communication
16338,Up,RP,O,O
16339,Inspiration,NNP,O,B-noun.person
16340,at,IN,O,O
16341,Hollywood,NNP,O,B-noun.location
16342,Walk,NNP,O,I-noun.location
16343,of,IN,O,O
16344,Fame,NNP,O,B-noun.act
16345,Ceremony,NNP,O,I-noun.act
16346,http,NN,O,I-noun.act
16347,:,:,O,O
16348,//,JJ,O,O
16349,newfoundland.dailydigest.us/2018/03/16/rup,JJ,O,O
16350,aul-serves-up-inspiration-at-hollywood-walk-of-fame-ceremony/,JJ,O,O
16351,…,NN,O,B-noun.cognition
16352,Jane,NNP,O,B-noun.act
16353,Fonda,NNP,O,I-noun.act
16354,Presents,NNP,O,I-noun.act
16355,RuPaul,NNP,O,I-noun.act
16356,with,IN,O,O
16357,His,PRP$,O,O
16358,Star,NN,O,B-noun.artifact
16359,on,IN,O,O
16360,Hollywood,NNP,O,B-noun.communication
16361,'s,POS,O,O
16362,Walk,NN,O,B-noun.artifact
16363,of,IN,O,O
16364,Fame,NN,O,B-noun.communication
16365,:,:,O,O
16366,'I,CD,O,O
16367,Feel,NNP,O,B-noun.time
16368,Like,IN,O,O
16369,I,PRP,O,O
16370,'m,VBP,O,B-verb.stative
16371,Being,VBG,O,B-verb.stative
16372,Knighted,NNP,O,B-noun.communication
16373,',POS,O,O
16374,http,NN,O,B-noun.communication
16375,:,:,O,O
16376,//,JJ,O,O
16377,people.com/tv/jane-fonda-,JJ,O,O
16378,presents-rupaul-star-hollywood-walk-of-fame/,NN,O,B-noun.person
16379,…,NN,O,I-noun.person
16380,does,VBZ,O,B-verb.social
16381,@,VB,O,B-verb.social
16382,TommyWiseau,NNP,O,B-noun.person
16383,have,VBP,O,B-verb.possession
16384,a,DT,O,O
16385,star,NN,O,B-noun.artifact
16386,on,IN,O,O
16387,the,DT,O,O
16388,hollywood,NN,O,B-noun.act
16389,walk,NN,O,I-noun.act
16390,of,IN,O,O
16391,fame,NN,O,B-noun.act
16392,?,.,O,O
16393,he,PRP,O,O
16394,should,MD,O,O
16395,!,.,O,O
16396,Shantay,NNP,O,B-noun.person
16397,",",",",O,O
16398,RuPaul,NNP,O,B-noun.person
16399,'s,POS,O,O
16400,star,NN,O,B-noun.artifact
16401,is,VBZ,O,B-verb.stative
16402,here,RB,O,O
16403,to,TO,O,O
16404,stay,VB,O,B-verb.motion
16405,on,IN,O,O
16406,the,DT,O,O
16407,Hollywood,NNP,O,B-noun.communication
16408,Walk,NNP,O,I-noun.communication
16409,of,IN,O,O
16410,Fame,NNP,O,B-noun.communication
16411,:,:,O,O
16412,http,NN,O,B-noun.communication
16413,:,:,O,O
16414,//,NN,O,B-noun.act
16415,eonli.ne/2phsyaY,NN,O,I-noun.act
16416,Harrison,NNP,O,B-noun.person
16417,Ford,NNP,O,I-noun.person
16418,gave,VBD,O,B-verb.possession
16419,a,DT,O,O
16420,beautiful,JJ,O,O
16421,tribute,NN,O,B-noun.person
16422,to,TO,O,O
16423,his,PRP$,O,O
16424,pal,NN,O,B-noun.body
16425,",",",",O,O
16426,Mark,NNP,O,B-noun.person
16427,Hamill,NNP,O,I-noun.person
16428,",",",",O,O
16429,at,IN,O,O
16430,his,PRP$,O,O
16431,Hollywood,NNP,O,B-noun.location
16432,Star-,NNP,O,I-noun.location
16433,Walk,NNP,O,I-noun.location
16434,of,IN,O,O
16435,Fame,NNP,O,B-noun.act
16436,ceremony,NN,O,I-noun.act
16437,.,.,O,O
16438,https,NN,O,B-noun.communication
16439,:,:,O,O
16440,//www,NN,O,B-noun.communication
16441,.,.,O,O
16442,youtube.com/watch,VB,O,B-verb.social
16443,?,.,O,O
16444,v=YBW2EE,JJ,O,O
16445,j4icE,NN,O,B-noun.person
16446,…,NN,O,I-noun.person
16447,RuPaul,NNP,O,B-noun.person
16448,Honored,NNP,O,I-noun.person
16449,With,IN,O,O
16450,Star,NNP,O,B-noun.person
16451,On,IN,O,O
16452,The,DT,O,O
16453,Hollywood,NNP,O,B-noun.person
16454,Walk,NNP,O,I-noun.person
16455,Of,IN,O,O
16456,Fame,NNP,O,B-noun.act
16457,https,NN,O,I-noun.act
16458,:,:,O,O
16459,//,NN,O,B-noun.act
16460,fb.me/994DHFYcS,NN,O,I-noun.act
16461,Congratulations,NNS,O,B-noun.person
16462,Lynda,NNP,O,I-noun.person
16463,on,IN,O,O
16464,your,PRP$,O,O
16465,Hollywood,NNP,O,B-noun.communication
16466,walk,NN,O,I-noun.communication
16467,of,IN,O,O
16468,fame,JJ,O,O
16469,star,NN,O,B-noun.time
16470,.,.,O,O
16471,You,PRP,O,O
16472,deserve,VBP,O,B-verb.stative
16473,it,PRP,O,O
16474,.,.,O,O
16475,It,PRP,O,O
16476,'s,VBZ,O,B-verb.stative
16477,about,IN,O,O
16478,time,NN,O,B-noun.time
16479,.,.,O,O
16480,DREAMS,NNP,O,O
16481,...,:,O,O
16482,#,#,O,O
16483,noonedefeatsus,JJ,O,O
16484,@,NNP,O,B-noun.communication
16485,Hollywood,NNP,O,I-noun.communication
16486,Walk,NNP,O,I-noun.communication
16487,of,IN,O,O
16488,Fame,NNP,O,B-noun.act
16489,https,NN,O,I-noun.act
16490,:,:,O,O
16491,//www,NN,O,B-noun.communication
16492,.,.,O,O
16493,instagram.com/p/BgSgEr7lKZ8/,NN,O,B-noun.cognition
16494,RuPual,JJ,O,O
16495,Gets,VBZ,O,B-verb.stative
16496,A,DT,O,O
16497,Star,NN,O,B-noun.communication
16498,In,IN,O,O
16499,The,DT,O,O
16500,Hollywood,NNP,O,B-noun.person
16501,Walk,NNP,O,I-noun.person
16502,Of,IN,O,O
16503,Fame,NNP,O,B-noun.act
16504,+,NNP,O,I-noun.act
16505,Trixie,NNP,O,I-noun.act
16506,Mattel,NNP,O,I-noun.act
16507,Responds,NNP,O,I-noun.act
16508,To,TO,O,O
16509,Winning…,NNP,O,B-noun.communication
16510,https,NN,O,I-noun.communication
16511,:,:,O,O
16512,//,NN,O,B-noun.act
16513,goo.gl/fb/SutTR9,NN,O,I-noun.act
16514,Seeing,VBG,O,B-verb.motion
16515,the,DT,O,O
16516,world,NN,O,B-noun.group
16517,through,IN,O,O
16518,rose-colored,JJ,O,O
16519,glasses,NNS,O,B-noun.communication
16520,by,IN,O,O
16521,@,NNP,O,B-noun.location
16522,PUBA,NNP,O,I-noun.location
16523,@,NNP,O,I-noun.location
16524,Hollywood,NNP,O,I-noun.location
16525,Walk,NNP,O,I-noun.location
16526,of,IN,O,O
16527,Fame,NNP,O,B-noun.act
16528,https,NN,O,I-noun.act
16529,:,:,O,O
16530,//www,NN,O,B-noun.communication
16531,.,.,O,O
16532,instagram.com/p/BgaAgtHH1dg/,NN,O,B-noun.cognition
16533,RuPaul,NNP,O,B-noun.person
16534,Serves,VBZ,O,B-verb.communication
16535,Up,RP,O,O
16536,Inspiration,NNP,O,B-noun.person
16537,at,IN,O,O
16538,Hollywood,NNP,O,B-noun.location
16539,Walk,NNP,O,I-noun.location
16540,of,IN,O,O
16541,Fame,NNP,O,B-noun.act
16542,Ceremony,NNP,O,I-noun.act
16543,Shantay,NNP,O,I-noun.act
16544,",",",",O,O
16545,RuPaul,NNP,O,B-noun.person
16546,stays,VBZ,O,B-verb.communication
16547,!,.,O,O
16548,The,DT,O,O
16549,world-famous,JJ,O,O
16550,drag,NN,O,B-noun.person
16551,queen,NN,O,I-noun.person
16552,and,CC,O,O
16553,television,NN,O,B-noun.person
16554,personality,NN,O,I-noun.person
16555,received,VBD,O,B-verb.change
16556,his,PRP$,O,O
16557,star,NN,O,B-noun.artifact
16558,on,IN,O,O
16559,the,DT,O,O
16560,Hollywood,NNP,O,B-noun.communication
16561,Walk,NNP,O,I-noun.communication
16562,of,IN,O,O
16563,Fame,NNP,O,B-noun.artifact
16564,today,NN,O,B-noun.time
16565,",",",",O,O
16566,calling,VBG,O,B-verb.motion
16567,the,DT,O,O
16568,achievement,NN,O,B-noun.act
16569,the,DT,O,O
16570,most,RBS,O,O
16571,important,JJ,O,O
16572,...,:,O,O
16573,http,NN,O,B-noun.communication
16574,:,:,O,O
16575,//,NN,O,B-noun.person
16576,ift.tt/2HG2DS1,NN,O,I-noun.person
16577,'','',O,O
16578,RuPaul,NNP,O,B-noun.person
16579,Serves,VBZ,O,B-verb.communication
16580,Up,RP,O,O
16581,Inspiration,NNP,O,B-noun.person
16582,at,IN,O,O
16583,Hollywood,NNP,O,B-noun.location
16584,Walk,NNP,O,I-noun.location
16585,of,IN,O,O
16586,Fame,NNP,O,B-noun.act
16587,Ceremony,NNP,O,I-noun.act
16588,Shantay,NNP,O,I-noun.act
16589,",",",",O,O
16590,RuPaul,NNP,O,B-noun.person
16591,stays,VBZ,O,B-verb.communication
16592,!,.,O,O
16593,The,DT,O,O
16594,world-famous,JJ,O,O
16595,drag,NN,O,B-noun.person
16596,queen,NN,O,I-noun.person
16597,and,CC,O,O
16598,television,NN,O,B-noun.person
16599,personality,NN,O,I-noun.person
16600,received,VBD,O,B-verb.change
16601,his,PRP$,O,O
16602,star,NN,O,B-noun.artifact
16603,on,IN,O,O
16604,the,DT,O,O
16605,Hollywood,NNP,O,B-noun.communication
16606,Walk,NNP,O,I-noun.communication
16607,of,IN,O,O
16608,Fame,NNP,O,B-noun.artifact
16609,today,NN,O,B-noun.time
16610,",",",",O,O
16611,calling,VBG,O,B-verb.motion
16612,the,DT,O,O
16613,achievement,NN,O,B-noun.act
16614,the,DT,O,O
16615,most,RBS,O,O
16616,important,JJ,O,O
16617,...,:,O,O
16618,http,NN,O,B-noun.communication
16619,:,:,O,O
16620,//,NN,O,B-noun.person
16621,ift.tt/2HG2DS1,NN,O,I-noun.person
16622,'','',O,O
16623,RuPaul,NNP,O,B-noun.person
16624,Serves,VBZ,O,B-verb.communication
16625,Up,RP,O,O
16626,Inspiration,NNP,O,B-noun.person
16627,at,IN,O,O
16628,Hollywood,NNP,O,B-noun.location
16629,Walk,NNP,O,I-noun.location
16630,of,IN,O,O
16631,Fame,NNP,O,B-noun.act
16632,Ceremony,NNP,O,I-noun.act
16633,Shantay,NNP,O,I-noun.act
16634,",",",",O,O
16635,RuPaul,NNP,O,B-noun.person
16636,stays,VBZ,O,B-verb.communication
16637,!,.,O,O
16638,The,DT,O,O
16639,world-famous,JJ,O,O
16640,drag,NN,O,B-noun.person
16641,queen,NN,O,I-noun.person
16642,and,CC,O,O
16643,television,NN,O,B-noun.person
16644,personality,NN,O,I-noun.person
16645,received,VBD,O,B-verb.change
16646,his,PRP$,O,O
16647,star,NN,O,B-noun.artifact
16648,on,IN,O,O
16649,the,DT,O,O
16650,Hollywood,NNP,O,B-noun.communication
16651,Walk,NNP,O,I-noun.communication
16652,of,IN,O,O
16653,Fame,NNP,O,B-noun.artifact
16654,today,NN,O,B-noun.time
16655,",",",",O,O
16656,calling,VBG,O,B-verb.motion
16657,the,DT,O,O
16658,achievement,NN,O,B-noun.act
16659,the,DT,O,O
16660,most,RBS,O,O
16661,important,JJ,O,O
16662,...,:,O,O
16663,http,NN,O,B-noun.communication
16664,:,:,O,O
16665,//,NN,O,B-noun.person
16666,ift.tt/2HG2DS1,NN,O,I-noun.person
16667,'','',O,O
16668,RuPaul,NNP,O,B-noun.person
16669,Serves,VBZ,O,B-verb.communication
16670,Up,RP,O,O
16671,Inspiration,NNP,O,B-noun.person
16672,at,IN,O,O
16673,Hollywood,NNP,O,B-noun.location
16674,Walk,NNP,O,I-noun.location
16675,of,IN,O,O
16676,Fame,NNP,O,B-noun.act
16677,Ceremony,NNP,O,I-noun.act
16678,Shantay,NNP,O,I-noun.act
16679,",",",",O,O
16680,RuPaul,NNP,O,B-noun.person
16681,stays,VBZ,O,B-verb.communication
16682,!,.,O,O
16683,The,DT,O,O
16684,world-famous,JJ,O,O
16685,drag,NN,O,B-noun.person
16686,queen,NN,O,I-noun.person
16687,and,CC,O,O
16688,television,NN,O,B-noun.person
16689,personality,NN,O,I-noun.person
16690,received,VBD,O,B-verb.change
16691,his,PRP$,O,O
16692,star,NN,O,B-noun.artifact
16693,on,IN,O,O
16694,the,DT,O,O
16695,Hollywood,NNP,O,B-noun.communication
16696,Walk,NNP,O,I-noun.communication
16697,of,IN,O,O
16698,Fame,NNP,O,B-noun.artifact
16699,today,NN,O,B-noun.time
16700,",",",",O,O
16701,calling,VBG,O,B-verb.motion
16702,the,DT,O,O
16703,achievement,NN,O,B-noun.act
16704,the,DT,O,O
16705,most,RBS,O,O
16706,important,JJ,O,O
16707,...,:,O,O
16708,http,NN,O,B-noun.communication
16709,:,:,O,O
16710,//,NN,O,B-noun.person
16711,ift.tt/2HG2DS1,NN,O,I-noun.person
16712,'','',O,O
16713,RuPaul,NNP,O,B-noun.person
16714,Serves,VBZ,O,B-verb.communication
16715,Up,RP,O,O
16716,Inspiration,NNP,O,B-noun.person
16717,at,IN,O,O
16718,Hollywood,NNP,O,B-noun.location
16719,Walk,NNP,O,I-noun.location
16720,of,IN,O,O
16721,Fame,NNP,O,B-noun.act
16722,Ceremony,NNP,O,I-noun.act
16723,Shantay,NNP,O,I-noun.act
16724,",",",",O,O
16725,RuPaul,NNP,O,B-noun.person
16726,stays,VBZ,O,B-verb.communication
16727,!,.,O,O
16728,The,DT,O,O
16729,world-famous,JJ,O,O
16730,drag,NN,O,B-noun.person
16731,queen,NN,O,I-noun.person
16732,and,CC,O,O
16733,television,NN,O,B-noun.person
16734,personality,NN,O,I-noun.person
16735,received,VBD,O,B-verb.change
16736,his,PRP$,O,O
16737,star,NN,O,B-noun.artifact
16738,on,IN,O,O
16739,the,DT,O,O
16740,Hollywood,NNP,O,B-noun.communication
16741,Walk,NNP,O,I-noun.communication
16742,of,IN,O,O
16743,Fame,NNP,O,B-noun.artifact
16744,today,NN,O,B-noun.time
16745,",",",",O,O
16746,calling,VBG,O,B-verb.motion
16747,the,DT,O,O
16748,achievement,NN,O,B-noun.act
16749,the,DT,O,O
16750,most,RBS,O,O
16751,important,JJ,O,O
16752,...,:,O,O
16753,http,NN,O,B-noun.communication
16754,:,:,O,O
16755,//,NN,O,B-noun.person
16756,ift.tt/2HG2DS1,NN,O,I-noun.person
16757,'','',O,O
16758,RuPaul,NNP,O,B-noun.person
16759,Serves,VBZ,O,B-verb.communication
16760,Up,RP,O,O
16761,Inspiration,NNP,O,B-noun.person
16762,at,IN,O,O
16763,Hollywood,NNP,O,B-noun.location
16764,Walk,NNP,O,I-noun.location
16765,of,IN,O,O
16766,Fame,NNP,O,B-noun.act
16767,Ceremony,NNP,O,I-noun.act
16768,Shantay,NNP,O,I-noun.act
16769,",",",",O,O
16770,RuPaul,NNP,O,B-noun.person
16771,stays,VBZ,O,B-verb.communication
16772,!,.,O,O
16773,The,DT,O,O
16774,world-famous,JJ,O,O
16775,drag,NN,O,B-noun.person
16776,queen,NN,O,I-noun.person
16777,and,CC,O,O
16778,television,NN,O,B-noun.person
16779,personality,NN,O,I-noun.person
16780,received,VBD,O,B-verb.change
16781,his,PRP$,O,O
16782,star,NN,O,B-noun.artifact
16783,on,IN,O,O
16784,the,DT,O,O
16785,Hollywood,NNP,O,B-noun.communication
16786,Walk,NNP,O,I-noun.communication
16787,of,IN,O,O
16788,Fame,NNP,O,B-noun.artifact
16789,today,NN,O,B-noun.time
16790,",",",",O,O
16791,calling,VBG,O,B-verb.motion
16792,the,DT,O,O
16793,achievement,NN,O,B-noun.act
16794,the,DT,O,O
16795,most,RBS,O,O
16796,important,JJ,O,O
16797,...,:,O,O
16798,http,NN,O,B-noun.communication
16799,:,:,O,O
16800,//,NN,O,B-noun.person
16801,ift.tt/2HG2DS1,NN,O,I-noun.person
16802,'','',O,O
16803,RuPaul,NNP,O,B-noun.person
16804,Serves,VBZ,O,B-verb.communication
16805,Up,RP,O,O
16806,Inspiration,NNP,O,B-noun.person
16807,at,IN,O,O
16808,Hollywood,NNP,O,B-noun.location
16809,Walk,NNP,O,I-noun.location
16810,of,IN,O,O
16811,Fame,NNP,O,B-noun.act
16812,Ceremony,NNP,O,I-noun.act
16813,http,NN,O,I-noun.act
16814,:,:,O,O
16815,//,NN,O,B-noun.act
16816,ift.tt/2HG2DS1,NN,O,I-noun.act
16817,RuPaul,NNP,O,B-noun.person
16818,Serves,VBZ,O,B-verb.communication
16819,Up,RP,O,O
16820,Inspiration,NNP,O,B-noun.person
16821,at,IN,O,O
16822,Hollywood,NNP,O,B-noun.location
16823,Walk,NNP,O,I-noun.location
16824,of,IN,O,O
16825,Fame,NNP,O,B-noun.act
16826,Ceremony,NNP,O,I-noun.act
16827,Shantay,NNP,O,I-noun.act
16828,",",",",O,O
16829,RuPaul,NNP,O,B-noun.person
16830,stays,VBZ,O,B-verb.communication
16831,!,.,O,O
16832,The,DT,O,O
16833,world-famous,JJ,O,O
16834,drag,NN,O,B-noun.person
16835,queen,NN,O,I-noun.person
16836,and,CC,O,O
16837,television,NN,O,B-noun.person
16838,personality,NN,O,I-noun.person
16839,received,VBD,O,B-verb.change
16840,his,PRP$,O,O
16841,star,NN,O,B-noun.artifact
16842,on,IN,O,O
16843,the,DT,O,O
16844,Hollywood,NNP,O,B-noun.communication
16845,Walk,NNP,O,I-noun.communication
16846,of,IN,O,O
16847,Fame,NNP,O,B-noun.artifact
16848,today,NN,O,B-noun.time
16849,",",",",O,O
16850,calling,VBG,O,B-verb.motion
16851,the,DT,O,O
16852,achievement,NN,O,B-noun.act
16853,the,DT,O,O
16854,most,RBS,O,O
16855,important,JJ,O,O
16856,...,:,O,O
16857,http,NN,O,B-noun.communication
16858,:,:,O,O
16859,//,NN,O,B-noun.person
16860,ift.tt/2HG2DS1,NN,O,I-noun.person
16861,'','',O,O
16862,RuPaul,NNP,O,B-noun.person
16863,Serves,VBZ,O,B-verb.communication
16864,Up,RP,O,O
16865,Inspiration,NNP,O,B-noun.person
16866,at,IN,O,O
16867,Hollywood,NNP,O,B-noun.location
16868,Walk,NNP,O,I-noun.location
16869,of,IN,O,O
16870,Fame,NNP,O,B-noun.act
16871,Ceremony,NNP,O,I-noun.act
16872,Shantay,NNP,O,I-noun.act
16873,",",",",O,O
16874,RuPaul,NNP,O,B-noun.person
16875,stays,VBZ,O,B-verb.communication
16876,!,.,O,O
16877,The,DT,O,O
16878,world-famous,JJ,O,O
16879,drag,NN,O,B-noun.person
16880,queen,NN,O,I-noun.person
16881,and,CC,O,O
16882,television,NN,O,B-noun.person
16883,personality,NN,O,I-noun.person
16884,received,VBD,O,B-verb.change
16885,his,PRP$,O,O
16886,star,NN,O,B-noun.artifact
16887,on,IN,O,O
16888,the,DT,O,O
16889,Hollywood,NNP,O,B-noun.communication
