username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
happyfication;2018-03-19 06:57;0;0;"RuPaul Is the First Drag Queen to Get a Star on the Hollywood Walk of Fame http:// y.hpfy.me/141d39b4 pic.twitter.com/YrYedbRJ1b";;;;"975733081377296384";https://twitter.com/happyfication/status/975733081377296384
GilbertoBrenis;2018-03-19 06:25;0;1;"RuPaul se convierte en el primer travesti en tener una estrella en el Hollywood Walk of Fame . pic.twitter.com/sW1T3zDY5P";;;;"975724929378410498";https://twitter.com/GilbertoBrenis/status/975724929378410498
medicinehelp;2018-03-19 06:20;0;0;"RuPaul's Hollywood Walk of Fame Ceremony with Jane Fonda - March 16, 2018 http:// ift.tt/2HKWQdD";;;;"975723813563400193";https://twitter.com/medicinehelp/status/975723813563400193
LHBT_nieuws;2018-03-19 06:15;0;0;"Amerikaanse dragqueen, acteur, model, auteur, zanger, en openlijk homo RuPaul, 57, werd zopas de allereerste #dragqueen die een ster kreeg op de beroemde Hollywood Walk of Fame . http:// holebi.info/phpnews/kortne ws.php?action=fullnews&id=16703 …";;;#dragqueen;"975722491829243906";https://twitter.com/LHBT_nieuws/status/975722491829243906
medicinehelp;2018-03-19 06:15;0;0;"RuPaul’s Hollywood Walk of Fame Ceremony with Jane Fonda – March 16, 2018 http:// 2spendless.com/?p=218970 pic.twitter.com/cYJTbQbQ06";;;;"975722369879855104";https://twitter.com/medicinehelp/status/975722369879855104
bertinawilliam1;2018-03-19 05:56;0;0;"I think Queens are afraid you because you are a legit threat!!! You deserve to be in the Drag Race All Star HOF!!! I'm so disappointed @RuPaul but congrats on your Hollywood Walk of Fame Star!!! It is truly well earned and about damn time!!! P.s. can I be a guest host?";;@RuPaul;;"975717563589120000";https://twitter.com/bertinawilliam1/status/975717563589120000
timstahmer;2018-03-19 05:37;0;0;"20 tourist traps worth your money http:// flip.it/hZGFLA USA Today calls Ellis Island, the Statue of Liberty, the Smithsonian, and the Grand Canyon (twice!) “tourist traps”. Grouped with the Las Vegas Strip & Hollywood Walk of Fame .";;;;"975712937578033153";https://twitter.com/timstahmer/status/975712937578033153
russfla;2018-03-19 05:25;0;3;"RuPaul becomes first drag queen to get Hollywood Walk of Fame star https://www. pinknews.co.uk/2018/03/18/rup aul-becomes-first-drag-queen-to-get-hollywood-walk-of-fame-star/?utm_source=MOBT&utm_medium=Twittermob&Twittermob&utm_campaign=PNMOBT …";;;;"975709733972783104";https://twitter.com/russfla/status/975709733972783104
NEFeghali;2018-03-19 05:18;0;0;"Twinning with my girl @sophiavergara in Hollywood at the Walk of Fame ! ... pic.twitter.com/jXCiTczMPv";;@sophiavergara;;"975708086911434752";https://twitter.com/NEFeghali/status/975708086911434752
WigginAndrew;2018-03-19 05:17;0;0;"Mark Hamill, whose career in television and film has crossed galaxies and genres over several decades, officially received a star on the Hollywood Walk of Fame on Thursday in a ceremony that included a few famous members of the Star Wars family. Fans http:// bit.ly/2G49306";;;;"975707779498377217";https://twitter.com/WigginAndrew/status/975707779498377217
empem4;2018-03-19 04:40;0;0;"Petition to get @Diane_Keaton her star on the Hollywood Walk of Fame !! Definition of talent !";;@Diane_Keaton;;"975698450972053504";https://twitter.com/empem4/status/975698450972053504
GaryChessman;2018-03-19 04:38;0;0;"RuPaul ha la sua stella sulla Walk of Fame di Hollywood http:// ift.tt/2G9ej2B";;;;"975698007277604864";https://twitter.com/GaryChessman/status/975698007277604864
poorbabyboomer;2018-03-19 04:30;0;0;"Tyler Perry derserves a Star on The Hollywood Walk of Fame";;;;"975696120931373058";https://twitter.com/poorbabyboomer/status/975696120931373058
starrsound;2018-03-19 04:27;0;0;"I liked a @YouTube video http:// youtu.be/_wehU2l7jcs?a Mark Hamill - Hollywood Walk of Fame Ceremony - Full Speech";;@YouTube;;"975695126407405569";https://twitter.com/starrsound/status/975695126407405569
virgotweet;2018-03-19 04:10;0;0;"Julie Bishop does Hollywood Walk of Fame with Brett Ratner http://www. afr.com/brand/rear-win dow/julie-bishops-official-duties-with-brett-ratner-on-hollywood-walk-of-fame-20170124-gtxqk9 … via @FinancialReview";;@FinancialReview;;"975691022767357953";https://twitter.com/virgotweet/status/975691022767357953
FamousOnBlast;2018-03-19 04:08;0;0;".RuPaul says it "means the world" to receive a star on the Hollywood Walk of Fame . http:// et.tv/2HNppax pic.twitter.com/7pkSyDtn3b #Entertainment #Hollywood";;;#Entertainment #Hollywood;"975690417206431745";https://twitter.com/FamousOnBlast/status/975690417206431745
etnow;2018-03-19 04:00;12;135;". @RuPaul says it "means the world" to receive a star on the Hollywood Walk of Fame . http:// et.tv/2HNppax pic.twitter.com/iQGQNrNC9Y";;@RuPaul;;"975688349619978241";https://twitter.com/etnow/status/975688349619978241
teriacav;2018-03-19 03:59;0;0;"RuPaul ha la sua stella sulla Walk of Fame di Hollywood - http:// Vogue.it https:// fb.me/JINGoecj";;;;"975688104022560768";https://twitter.com/teriacav/status/975688104022560768
teriacav;2018-03-19 03:58;0;0;"RuPaul ha la sua stella sulla Walk of Fame di Hollywood http://www. vogue.it/news/notizie-d el-giorno/2018/03/19/rupaul-drag-queen-stella-hollywood-walk-of-fame/ … via @vogue_italia ?";;@vogue_italia;;"975687951274397696";https://twitter.com/teriacav/status/975687951274397696
queer_de;2018-03-19 03:53;3;35;"Als erste Dragqueen der Welt wurde RuPaul am Wochenende mit einem "Star" auf dem Hollywood Walk of Fame geehrt. http://www. queer.de/bild-des-tages .php?einzel=2202 …";;;;"975686689283805184";https://twitter.com/queer_de/status/975686689283805184
VocalzoneHQ;2018-03-19 03:49;1;1;". @RuPaul spent his weekend receiving a star on the Hollywood walk of fame . Condragulations! http://www. bbc.co.uk/news/newsbeat- 43441432 …";;@RuPaul;;"975685634055647232";https://twitter.com/VocalzoneHQ/status/975685634055647232
PAGNIERMickael;2018-03-19 03:37;0;0;"RuPaul becomes first drag queen to get Hollywood Walk of Fame star https://www. pinknews.co.uk/2018/03/18/rup aul-becomes-first-drag-queen-to-get-hollywood-walk-of-fame-star/?utm_source=MOBT&utm_medium=Twittermob&Twittermob&utm_campaign=PNMOBT …";;;;"975682546485874688";https://twitter.com/PAGNIERMickael/status/975682546485874688
MyTrip_MyWay;2018-03-19 03:30;0;0;"Visit #Hollywood - glamorous hotels, Walk of Fame , celebrity hangouts, Sunset Ranch, Chinese Theater, Runyon Canyon pic.twitter.com/tfCnMWQXZ0";;;#Hollywood;"975680819342823427";https://twitter.com/MyTrip_MyWay/status/975680819342823427
DeeJayCSGO;2018-03-19 03:26;0;2;"@dev1ce hvorfor kunne jeg ikke finde din sten på Hollywood walk of Fame ? #HDEnglish";;@dev1ce;#HDEnglish;"975679827830329346";https://twitter.com/DeeJayCSGO/status/975679827830329346
DeeJayCSGO;2018-03-19 03:24;0;0;"@vindiesel it was Nice to see your Stone at Hollywood Walk of Fame #HDEnglish";;@vindiesel;#HDEnglish;"975679475852693504";https://twitter.com/DeeJayCSGO/status/975679475852693504
NCLGAYQUARTER;2018-03-19 02:52;0;1;"RuPaul becomes first drag queen to get Hollywood Walk of Fame star... via PinkNews https:// fb.me/NgDIZoZx";;;;"975671307596713984";https://twitter.com/NCLGAYQUARTER/status/975671307596713984
ArnoMichelin;2018-03-19 02:45;0;0;". @RuPaul gets Hollywood Walk of Fame star in grand ceremony http:// dld.bz/gG36y via @getsocial_io";;@RuPaul @getsocial_io;;"975669623155757056";https://twitter.com/ArnoMichelin/status/975669623155757056
RainbowTransl;2018-03-19 02:45;0;2;"@RuPaul becomes first drag queen to get a star on #Hollywood Walk of Fame . Congratulations! https:// buff.ly/2HK2PzE";;@RuPaul;#Hollywood;"975669478209081344";https://twitter.com/RainbowTransl/status/975669478209081344
Metro_Ents;2018-03-19 02:30;1;3;"RuPaul is the first drag queen to land a star on the Hollywood Walk Of Fame https:// trib.al/CrWF5YY";;;;"975665715486261249";https://twitter.com/Metro_Ents/status/975665715486261249
_UKent;2018-03-19 02:24;0;0;"RuPaul is the first ever drag queen to land a star on the Hollywood Walk Of Fame http:// metro.co.uk/2018/03/19/rup aul-first-ever-drag-queen-land-star-hollywood-walk-fame-7397958/ …";;;;"975664280442998784";https://twitter.com/_UKent/status/975664280442998784
amb_utchay;2018-03-19 01:53;0;0;"How to get to the Hollywood walk of fame https:// youtu.be/VetMtkef4Mw via @YouTube";;@YouTube;;"975656415326081024";https://twitter.com/amb_utchay/status/975656415326081024
GaySayHello;2018-03-19 01:30;0;0;"RuPaul honoured with a star on the Hollywood Walk of Fame : https:// attitude.co.uk/article … https:// goo.gl/fb/SHkVqE";;;;"975650741053468673";https://twitter.com/GaySayHello/status/975650741053468673
GUSmen_Magazine;2018-03-19 01:29;0;0;"RuPaul Honored With A Star On The Hollywood Walk Of Fame https:// fb.me/NUT7GZ0y";;;;"975650563881914368";https://twitter.com/GUSmen_Magazine/status/975650563881914368
prphotos;2018-03-19 01:23;0;0;"RuPaul Honored with a Star on the Hollywood Walk of Fame http:// ift.tt/2HCCcMI pic.twitter.com/9d7v6Mpn3z";;;;"975649008390721536";https://twitter.com/prphotos/status/975649008390721536
PinkNews;2018-03-19 01:22;49;235;"RuPaul becomes first drag queen to get Hollywood Walk of Fame star https://www. pinknews.co.uk/2018/03/18/rup aul-becomes-first-drag-queen-to-get-hollywood-walk-of-fame-star/?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=PinkNews&utm_source=Twitter#link_time=1521442974 …";;;#link_time;"975648662008320000";https://twitter.com/PinkNews/status/975648662008320000
gaymlm;2018-03-19 01:00;1;2;"5 Queer Industry Vets We’d Like to See Get a Star on the Hollywood Walk of Fame #LG ... https:// unicornbooty.com/hollywood-walk -of-fame/ … pic.twitter.com/qhQEYOTxDB";;;#LG;"975643096380821506";https://twitter.com/gaymlm/status/975643096380821506
AttitudeMag;2018-03-19 01:00;3;31;"RuPaul honoured with a star on the Hollywood Walk of Fame : https:// attitude.co.uk/article/17346/ rupaul-honoured-with-a-star-on-the-hollywood-walk-of-fame-1/ … pic.twitter.com/0S3NbuTZn7";;;;"975643043171786752";https://twitter.com/AttitudeMag/status/975643043171786752
prphotos;2018-03-19 00:34;0;0;"RuPaul Honored with a Star on the Hollywood Walk of Fame http:// ift.tt/2HCCcMI pic.twitter.com/0VAK1o8gTo";;;;"975636488963657728";https://twitter.com/prphotos/status/975636488963657728
Queerights;2018-03-19 00:30;0;0;""RuPaul becomes first drag queen to get Hollywood Walk of Fame star" https://www. pinknews.co.uk/2018/03/18/rup aul-becomes-first-drag-queen-to-get-hollywood-walk-of-fame-star/amp/ … #thestrugglecontinues #LGBT";;;#thestrugglecontinues #LGBT;"975635697167142913";https://twitter.com/Queerights/status/975635697167142913
SilverstarZA;2018-03-19 00:30;0;1;"Take a trip down the Hollywood Walk of Fame at Barnyard Silverstar, a tribute to the greatest music from the greatest movies to ever hit the big screen in Hollywood . Take advantage of their Easter Special from 30 March - 29 April 2018. Book now: http:// bit.ly/2nZ9XQi pic.twitter.com/raiZHdN9yV";;;;"975635493881765890";https://twitter.com/SilverstarZA/status/975635493881765890
KdTrey_23;2018-03-19 00:07;0;0;"Here are RuPaul's best musical moments to celebrate her new star on the Hollywood Walk of Fame http:// blbrd.cm/cSCrd9 pic.twitter.com/dT9hCEJaxA";;;;"975629783093694465";https://twitter.com/KdTrey_23/status/975629783093694465
MelcerL;2018-03-19 00:04;0;0;"Just posted a photo @Hollywood Walk of Fame https://www. instagram.com/p/BZKnn4DlYVF3 sq85daa934VPuHJBsoMoHR_9Dg0/ …";;@Hollywood;;"975629100911120385";https://twitter.com/MelcerL/status/975629100911120385
prphotos;2018-03-19 00:04;0;0;"RuPaul Honored with a Star on the Hollywood Walk of Fame http:// ift.tt/2HCCcMI pic.twitter.com/oV2YdsnpAN";;;;"975629008896479233";https://twitter.com/prphotos/status/975629008896479233
asfast;2018-03-19 00:03;0;0;"Drag icon RuPaul is a star, baby — and now has one on the Hollywood Walk of Fame http://www. latimes.com/entertainment/ la-et-entertainment-news-updates-2018-drag-icon-rupaul-is-a-star-baby-and-1521231726-htmlstory.html …";;;;"975628823596273664";https://twitter.com/asfast/status/975628823596273664
TrendingNewsTV;2018-03-19 00:02;0;0;"RuPaul honored with star on Hollywood Walk of Fame http:// tn.distressedvolatility.com/2018/03/rupaul -honored-with-star-on-hollywood.html …";;;;"975628589340209153";https://twitter.com/TrendingNewsTV/status/975628589340209153
robbehhh;2018-03-18 23:50;0;0;"Awaiting the day for your star on Hollywood walk of fame . @RestingPlatypus";;@RestingPlatypus;;"975625565314142208";https://twitter.com/robbehhh/status/975625565314142208
anthegone78;2018-03-18 23:34;0;0;"I liked a @YouTube video http:// youtu.be/MxfdaoOBvhw?a Mark Hamill - Hollywood Walk of Fame - Full Speech";;@YouTube;;"975621431034896384";https://twitter.com/anthegone78/status/975621431034896384
officialgaygeek;2018-03-18 23:30;1;5;"RuPaul Honored With A Star On The Hollywood Walk Of Fame | NewNowNext http://www. newnownext.com/rupaul-star-ho llywood-walk-of-fame/03/2018/ …";;;;"975620397558312960";https://twitter.com/officialgaygeek/status/975620397558312960
xChrisDuran;2018-03-18 23:16;0;0;"Walking around. What should I do tonight? (@Hollywood Walk of Fame in Hollywood , CA) https://www. swarmapp.com/c/9VpmefsenMj";;@Hollywood;;"975616862250782720";https://twitter.com/xChrisDuran/status/975616862250782720
mason_mem;2018-03-18 23:03;0;0;"Latifah received a star on the Hollywood Walk of Fame in 2006 and when you heard her she was a microphone commando. that was 1989 and it is no lie";;;;"975613598142685184";https://twitter.com/mason_mem/status/975613598142685184
QuestHunting;2018-03-18 22:32;0;0;"Donald Trump's Hollywood Walk Of Fame Star Demolished By Sledgehammers | Deadline http:// ref.gl/c8nM58p9";;;;"975605858913501186";https://twitter.com/QuestHunting/status/975605858913501186
ayrajnv;2018-03-18 22:01;0;0;"RUPAUL GOT A STAR ON HOLLYWOOD 'S WALK OF FAME";;;;"975598217596256257";https://twitter.com/ayrajnv/status/975598217596256257
NoltG;2018-03-18 21:55;0;0;"Lynda Carter is finally getting her star on the Hollywood Walk of Fame http://www. metv.com/stories/lynda- carter-is-finally-getting-her-star-on-the-hollywood-walk-of-fame/ …";;;;"975596641695780864";https://twitter.com/NoltG/status/975596641695780864
elviraalffaro;2018-03-18 21:46;2;1;"se acuerdan cuando en forum habia estrellas en la banqueta con nombres de famosos mexicanos simulando hollywood walk of fame";;;;"975594393188032512";https://twitter.com/elviraalffaro/status/975594393188032512
marina65566026;2018-03-18 21:42;0;0;"Day 6 ✱ Walk of fame ✱ #walkoffame#hollywood #losangeles#harrypotter#emmawatson#danielradcliffe#rupertgrint#hermionegranger#ronweasley#america#us#usa#卒業旅行④#pic.twitter.com/A9c87xTPIE";;;#walkoffame #hollywood #losangeles #harrypotter #emmawatson #danielradcliffe #rupertgrint #hermionegranger #ronweasley #america #us #usa # #pic;"975593324634624000";https://twitter.com/marina65566026/status/975593324634624000
marina65566026;2018-03-18 21:42;0;0;"Day 6 ✱ Walk of fame ✱ #walkoffame#hollywood #losangeles#harrypotter#emmawatson#danielradcliffe#rupertgrint#hermionegranger#ronweasley#america#us#usa#卒業旅行④#pic.twitter.com/D5gr5GjkkI";;;#walkoffame #hollywood #losangeles #harrypotter #emmawatson #danielradcliffe #rupertgrint #hermionegranger #ronweasley #america #us #usa # #pic;"975593309317091328";https://twitter.com/marina65566026/status/975593309317091328
drssotto;2018-03-18 21:31;1;1;"@AAIMOnline -Kind of like a Hollywood walk of fame ...Thanks to those stopping to take a pic! Join me tomorrow in sessions 102 Business of Medicine and 201 Courageous convos about equity & Inclusion, leaders role. #AIMW18 pic.twitter.com/ML82FLf8HQ";;@AAIMOnline;#AIMW18;"975590451414732801";https://twitter.com/drssotto/status/975590451414732801
tomdude;2018-03-18 21:25;0;0;"I was glad I ran into @therock 's star before we left LA. @Hollywood Walk of Fame https://www. instagram.com/p/BgfcWpyBxTy/";;@therock @Hollywood;;"975588970699554816";https://twitter.com/tomdude/status/975588970699554816
SasakiTime;2018-03-18 21:20;0;1;"STAR WARS: THE LAST JEDI / Mark Hamill Star on the Hollywood Walk of Fame http:// crwd.fr/2IdgLmF";;;;"975587698516856832";https://twitter.com/SasakiTime/status/975587698516856832
EquallyWedAU;2018-03-18 21:12;0;1;"RuPaul is the first drag queen to get a star on the Hollywood Walk of Fame . The 57-year-old host of RuPaul's Drag... https:// fb.me/Hw4xJV2i";;;;"975585782726471680";https://twitter.com/EquallyWedAU/status/975585782726471680
gailfarrelly;2018-03-18 21:10;0;0;"#MinnieMouse Pouts as She Gets Star on Hollywood Walk of Fame . After all, Mickey got his star in 1978! http:// thespoof.com/4JQq";;;#MinnieMouse;"975585178616819712";https://twitter.com/gailfarrelly/status/975585178616819712
